-0.931560708367683,-0.931560708367683,1.0471712482582,0.17227027597268
-1.01886119107298,-1.01886119107298,1.01607139152201,-0.0574347586945953
-0.809760584492793,-0.809760584492793,0.812962822801442,0.0421911681094807
-0.947062292385947,-0.947062292385947,0.868759892647019,0.316636662055665
-0.688939148937112,-0.688939148937112,0.701114315204882,0.114724463626013
-0.842218893998223,-0.842218893998223,0.857625605282138,0.0881675667429867
-0.794848723619022,-0.794848723619022,0.813887759874556,0.124095177233569
-0.59797781986239,-0.59797781986239,0.524091418075857,-0.0403605871298154
-0.761847301416641,-0.761847301416641,0.71642921214505,0.0294631572756353
-0.605598475723902,-0.605598475723902,0.522391763802723,0.0112865375975512
-0.56238124589298,-0.56238124589298,0.672759598027544,0.254600686837564
